-1.631,-1.631,-1.6,-1.724,-1.538,-1.745,-1.941,-1.91,-1.714,2.22,1.433,0.853,0.491,0.356,0.232,0.108,0.274,-0.192
-1.631,-1.672,-1.569,-1.755,-1.548,-1.766,-1.921,-1.91,-1.776,2.323,1.526,0.853,0.605,0.46,0.263,0.18,-0.058,0.005
-1.672,-1.745,-1.59,-1.724,-1.59,-1.714,-1.879,-1.89,-1.714,2.116,1.392,0.802,0.657,0.336,0.18,0.108,-0.068,-0.037
-1.465,-1.776,-1.507,-1.693,-1.641,-1.672,-1.838,-1.848,-1.734,2.375,1.505,0.853,0.543,0.346,0.18,-0.016,-0.016,-0.006
-1.755,-1.683,-1.61,-1.693,-1.714,-1.641,-1.786,-1.817,-1.766,2.22,1.464,0.812,0.574,0.46,0.212,0.16,0.036,-0.151
-1.734,-1.714,-1.662,-1.641,-1.652,-1.6,-1.838,-1.817,-1.797,2.344,1.485,0.729,0.646,0.387,0.253,0.108,-0.047,-0.14
-1.745,-1.828,-1.703,-1.631,-1.579,-1.714,-1.817,-1.766,-1.838,2.158,1.526,0.874,0.543,0.077,0.025,0.046,-0.161,-0.016
-1.703,-1.641,-1.693,-1.652,-1.569,-1.6,-1.797,-1.755,-1.848,2.313,1.381,0.853,0.595,0.336,0.191,0.108,0.005,-0.244
-1.703,-1.59,-1.662,-1.672,-1.517,-1.631,-1.828,-1.766,-1.817,2.261,1.516,0.76,0.615,0.491,0.201,0.16,0.015,-0.306
-1.652,-1.703,-1.631,-1.714,-1.579,-1.662,-1.848,-1.797,-1.776,2.189,1.464,0.988,0.563,0.325,0.201,0.18,-0.089,-0.089
-1.621,-1.641,-1.59,-1.745,-1.538,-1.703,-1.879,-1.797,-1.714,2.209,1.505,0.822,0.553,0.45,0.118,-0.058,-0.027,-0.13
-1.6,-1.683,-1.559,-1.807,-1.559,-1.672,-1.931,-1.848,-1.693,2.199,1.526,0.791,0.667,0.491,0.191,0.149,0.046,-0.244
-1.631,-1.703,-1.569,-1.828,-1.59,-1.683,-1.962,-1.879,-1.672,2.261,1.412,0.884,0.595,0.325,0.232,0.149,0.015,-0.109
