-3.867,-2.873,-2.18,-1.714,-1.32,-1.113,-0.865,-0.761,-0.503,1.95,0.895,0.698,0.336,0.191,0.16,0.222,0.129,0.305
-3.732,-2.863,-2.138,-1.641,-1.217,-1.31,-0.886,-0.689,-0.43,1.785,0.957,0.398,0.377,0.191,0.284,0.315,0.294,0.274
-3.836,-2.842,-2.19,-1.538,-1.393,-1.227,-0.813,-0.637,-0.275,1.982,1.04,0.419,0.305,0.356,0.274,0.191,0.16,0.387
-3.825,-2.894,-2.211,-1.6,-1.331,-1.144,-0.875,-0.668,-0.451,1.816,1.009,0.522,0.387,0.139,0.129,0.16,0.067,0.274
-3.867,-2.811,-2.221,-1.559,-1.362,-1.124,-0.968,-0.71,-0.534,1.961,0.946,0.45,0.315,0.232,0.232,0.243,0.263,0.263
-3.929,-2.873,-2.293,-1.569,-1.424,-1.062,-0.958,-0.782,-0.461,1.857,1.029,0.46,0.367,0.263,0.243,0.222,0.253,0.191
-3.981,-2.904,-2.273,-1.621,-1.465,-1.082,-0.875,-0.689,-0.389,1.868,0.936,0.47,0.336,0.294,0.201,0.129,0.067,0.325
-4.001,-2.904,-2.19,-1.797,-1.445,-1.144,-0.772,-0.637,-0.42,2.002,0.977,0.46,0.377,0.222,0.16,0.222,0.191,0.274
-3.908,-2.925,-2.231,-1.703,-1.362,-1.176,-0.958,-0.617,-0.523,1.806,0.998,0.408,0.398,0.222,0.263,0.263,0.129,0.17
-3.919,-2.914,-2.293,-1.703,-1.217,-1.217,-1.0,-0.699,-0.513,1.93,0.822,0.491,0.222,0.294,0.263,0.191,0.232,0.201
-3.815,-2.914,-2.293,-1.662,-1.362,-1.082,-0.948,-0.761,-0.554,1.868,1.029,0.501,0.346,0.253,0.129,0.149,0.212,0.336
-3.836,-2.925,-2.283,-1.641,-1.331,-1.082,-0.668,-0.699,-0.399,1.971,1.071,0.398,0.398,0.18,0.263,0.243,0.243,0.201
-3.887,-2.977,-2.242,-1.59,-1.393,-1.082,-0.865,-0.637,-0.441,1.826,0.905,0.532,0.336,0.263,0.17,0.243,0.574,0.232
-3.981,-2.935,-2.18,-1.569,-1.341,-1.103,-0.772,-0.689,-0.544,1.919,1.009,0.408,0.336,0.191,0.118,0.129,0.087,0.325
-3.96,-2.956,-2.211,-1.517,-1.465,-1.176,-0.979,-0.679,-0.482,1.816,0.988,0.377,0.429,0.18,0.17,0.201,0.149,0.253
-4.022,-2.977,-2.211,-1.579,-1.445,-1.217,-1.0,-0.772,-0.41,1.95,0.946,0.491,0.398,0.212,0.232,0.284,0.222,0.253
-3.856,-2.977,-2.149,-1.61,-1.383,-1.134,-0.896,-0.679,-0.399,1.909,1.019,0.636,0.274,0.512,0.253,0.191,0.253,0.305
-3.836,-2.987,-2.221,-1.662,-1.351,-1.093,-0.865,-0.648,-0.461,1.95,0.998,0.491,0.398,0.263,0.108,0.16,0.18,0.325
-3.856,-2.987,-2.159,-1.745,-1.445,-1.082,-0.813,-0.627,-0.554,1.909,1.019,0.512,0.387,0.18,0.336,0.253,0.201,0.222
-3.856,-3.07,-2.149,-1.693,-1.455,-1.103,-0.824,-0.668,-0.441,1.868,1.112,0.532,0.201,0.284,0.232,0.243,0.18,0.191
-3.856,-2.977,-2.159,-1.641,-1.486,-1.134,-0.948,-0.782,-0.42,1.95,0.895,0.46,0.46,0.294,0.222,0.139,0.149,0.305
-3.887,-3.059,-2.138,-1.631,-1.465,-1.269,-0.989,-0.761,-0.347,1.826,0.998,0.408,0.46,0.18,0.17,0.191,0.232,0.253
-3.97,-2.987,-2.128,-1.631,-1.476,-1.176,-0.793,-0.554,-0.544,1.888,1.019,0.522,0.305,0.243,0.274,0.263,0.284,0.16
-3.898,-2.977,-2.18,-1.569,-1.424,-1.134,-0.803,-0.617,-0.513,1.919,0.884,0.429,0.284,0.274,0.253,0.149,0.232,0.325
-3.929,-2.966,-2.128,-1.6,-1.455,-1.093,-0.958,-0.658,-0.42,2.054,1.04,0.47,0.356,0.263,0.191,0.139,0.077,0.305
-3.794,-2.935,-2.221,-1.621,-1.403,-1.072,-0.865,-0.761,-0.399,1.909,1.153,0.47,0.356,0.149,0.149,0.253,0.263,0.18
-3.784,-2.914,-2.18,-1.652,-1.31,-1.134,-0.948,-0.71,-0.389,1.899,0.967,0.543,0.077,0.284,0.274,0.243,0.481,0.191
-3.825,-2.914,-2.221,-1.703,-1.372,-1.186,-0.968,-0.648,-0.606,1.899,1.019,0.367,0.346,0.284,0.201,0.129,0.191,0.336
-3.815,-2.873,-2.231,-1.703,-1.445,-1.217,-0.824,-0.627,-0.234,1.847,0.946,0.481,0.367,0.18,0.191,0.212,0.232,0.356
-3.939,-2.894,-2.407,-1.672,-1.465,-1.155,-0.896,-0.72,-0.389,1.95,0.895,0.563,0.098,0.232,0.243,0.284,0.232,0.16
-3.981,-2.904,-2.335,-1.631,-1.496,-1.093,-0.761,-0.71,-0.441,1.816,1.029,0.398,0.222,0.305,0.201,0.201,0.212,0.429
-3.96,-2.935,-2.387,-1.486,-1.414,-1.072,-0.803,-0.648,-0.523,2.064,0.822,0.501,0.481,0.263,0.16,0.139,0.139,0.294
-3.939,-2.873,-2.293,-1.693,-1.362,-1.072,-0.948,-0.544,-0.513,1.837,0.988,0.543,0.398,0.17,0.212,0.243,0.253,0.18
-3.929,-2.894,-2.262,-1.61,-1.341,-1.103,-0.968,-0.575,-0.451,1.94,1.071,0.46,0.398,0.284,0.263,0.232,0.243,0.139
-3.846,-2.883,-2.283,-1.61,-1.331,-1.207,-0.865,-0.668,-0.441,1.826,1.009,0.439,0.419,0.294,0.336,0.139,0.118,0.274
-3.836,-2.873,-2.387,-1.621,-1.434,-1.176,-0.813,-0.761,-0.492,1.94,0.988,0.429,0.398,0.17,0.18,0.212,0.212,0.222
-3.96,-2.842,-2.252,-1.631,-1.434,-1.113,-0.875,-0.637,-0.492,1.868,1.05,0.47,0.274,0.408,0.315,0.222,0.16,0.191
-3.898,-2.873,-2.262,-1.703,-1.496,-1.082,-0.927,-0.544,-0.472,1.909,0.874,0.439,0.336,0.305,0.222,0.201,0.129,0.263
-3.939,-2.946,-2.293,-1.724,-1.445,-1.072,-0.906,-0.761,-0.399,1.961,1.174,0.481,0.419,0.243,0.139,0.149,0.149,0.284
-3.939,-2.832,-2.128,-1.652,-1.434,-1.103,-1.0,-0.586,-0.41,1.857,1.153,0.387,0.336,0.243,0.212,0.243,0.232,0.243
-3.877,-2.852,-2.169,-1.672,-1.372,-1.176,-0.844,-0.761,-0.544,1.961,1.009,0.367,0.398,0.284,0.274,0.232,0.212,0.212
-3.95,-2.925,-2.242,-1.496,-1.31,-1.227,-0.793,-0.741,-0.523,1.826,1.06,0.47,0.284,0.274,0.212,0.129,0.149,0.274
-3.856,-2.883,-2.18,-1.652,-1.341,-1.155,-0.844,-0.544,-0.42,1.95,0.977,0.491,0.149,0.18,0.263,0.077,0.201,0.149
-3.877,-2.883,-2.18,-1.569,-1.362,-1.082,-0.948,-0.627,-0.389,1.826,0.967,0.284,0.17,0.243,0.17,0.305,0.253,0.377
-3.908,-2.904,-2.262,-1.662,-1.424,-1.062,-0.927,-0.658,-0.441,2.085,1.029,0.367,0.584,0.315,0.284,0.201,0.212,0.274
-3.774,-2.914,-2.211,-1.393,-1.496,-1.072,-0.896,-0.865,-0.586,1.899,0.905,0.501,0.408,0.201,0.067,0.222,0.149,0.346
-3.991,-2.863,-2.211,-1.672,-1.445,-1.176,-0.834,-0.72,-0.461,1.899,1.019,0.45,0.274,0.191,0.212,0.253,0.294,0.201
-3.97,-2.894,-2.107,-1.724,-1.372,-1.196,-0.813,-0.617,-0.461,1.909,0.977,0.512,0.408,0.284,0.212,0.263,0.263,0.222
-3.898,-2.946,-2.231,-1.621,-1.331,-1.176,-0.886,-0.751,-0.42,1.857,0.884,0.501,0.356,0.305,0.222,0.16,0.139,0.325
-3.836,-2.935,-2.221,-1.724,-1.341,-1.124,-0.948,-0.689,-0.523,1.961,0.998,0.491,0.336,0.098,0.046,0.191,0.222,0.149
-3.856,-2.946,-2.211,-1.683,-1.362,-1.082,-0.927,-0.679,-0.544,1.775,0.988,0.46,0.315,0.243,0.325,0.274,0.274,0.118
-3.846,-2.946,-2.159,-1.641,-1.341,-1.165,-0.886,-0.627,-0.399,2.085,0.905,0.563,0.325,0.305,0.17,0.118,0.18,0.18
-3.867,-2.966,-2.283,-1.579,-1.424,-1.144,-0.834,-0.503,-0.389,1.888,1.019,0.501,0.356,0.077,0.036,0.149,0.17,0.17
-4.012,-2.977,-2.314,-1.61,-1.465,-1.196,-0.844,-0.606,-0.503,1.919,0.895,0.325,0.232,0.522,0.18,0.222,0.263,0.232
-4.063,-3.039,-2.345,-1.6,-1.424,-1.196,-0.917,-0.699,-0.523,1.919,0.833,0.408,0.387,0.294,0.284,0.108,0.263,0.346
-3.97,-2.987,-2.293,-1.621,-1.383,-1.155,-0.948,-0.886,-0.451,1.909,1.009,0.532,0.284,0.284,0.243,0.16,0.149,0.325
-3.908,-2.832,-2.262,-1.683,-1.351,-1.103,-0.927,-0.71,-0.358,1.94,0.967,0.419,0.17,0.139,0.139,0.201,0.232,0.377
-3.815,-2.987,-2.283,-1.755,-1.31,-1.062,-0.834,-0.658,-0.43,1.878,0.946,0.512,0.284,0.325,0.201,0.274,0.274,0.356
