-2.666,-2.169,-1.776,-1.507,-1.217,-0.906,-0.637,-0.513,-0.41,1.474,0.574,0.17,0.077,-0.12,0.025,-0.058,0.18,0.191
-2.542,-2.335,-1.631,-1.217,-1.165,-0.917,-0.648,-0.565,-0.337,1.454,0.636,0.16,-0.006,0.046,0.077,0.087,0.129,0.056
-2.531,-2.221,-1.714,-1.351,-1.082,-1.0,-0.741,-0.389,-0.327,1.392,0.481,0.046,0.098,0.098,0.087,-0.037,0.056,0.129
-2.531,-2.211,-1.61,-1.31,-1.093,-0.989,-0.772,-0.565,-0.41,1.495,0.46,0.129,0.129,-0.006,0.015,0.015,0.067,0.232
-2.542,-2.221,-1.652,-1.351,-1.155,-0.824,-0.699,-0.668,-0.513,1.34,0.646,0.18,-0.037,0.025,-0.016,0.005,0.139,0.067
-2.531,-2.18,-1.569,-1.403,-1.217,-0.865,-0.637,-0.658,-0.399,1.495,0.532,0.118,0.025,0.098,0.056,-0.047,0.108,0.129
-2.5,-2.138,-1.755,-1.496,-1.238,-0.865,-0.617,-0.606,-0.337,1.443,0.408,0.077,0.098,0.077,0.077,0.046,0.191,0.191
-2.49,-2.159,-1.776,-1.351,-1.186,-0.927,-0.689,-0.523,-0.327,1.402,0.657,0.16,0.025,-0.12,-0.037,0.036,0.098,0.108
-2.521,-2.128,-1.745,-1.393,-1.124,-1.01,-0.803,-0.627,-0.43,1.516,0.553,0.16,-0.037,0.036,-0.027,0.025,0.108,0.025
-2.625,-2.107,-1.807,-1.424,-1.103,-0.968,-0.71,-0.565,-0.503,1.371,0.439,-0.027,0.046,0.077,0.046,0.056,0.118,0.129
-2.407,-2.086,-1.621,-1.269,-1.082,-0.906,-0.606,-0.617,-0.296,1.485,0.595,0.098,0.129,0.056,0.046,0.025,0.015,0.222
-2.418,-2.076,-1.631,-1.445,-1.134,-0.834,-0.689,-0.492,-0.192,1.443,0.563,0.18,0.015,-0.068,-0.078,0.108,0.129,0.036
-2.459,-2.2,-1.641,-1.207,-1.248,-0.886,-0.699,-0.565,-0.596,1.423,0.45,0.17,-0.016,0.056,0.108,-0.016,0.067,0.098
-2.48,-2.107,-1.527,-1.424,-1.227,-0.865,-0.772,-0.544,-0.368,1.464,0.574,0.046,0.067,0.129,0.087,0.056,0.036,0.274
-2.459,-2.117,-1.683,-1.507,-1.207,-0.968,-0.513,-0.554,-0.399,1.371,0.563,0.036,0.118,0.046,-0.089,0.108,0.098,0.232
-2.438,-2.086,-1.662,-1.383,-1.196,-1.113,-0.782,-0.751,-0.234,1.505,0.491,0.222,0.036,-0.089,-0.047,0.18,0.118,0.118
-2.459,-2.097,-1.703,-1.279,-1.113,-0.896,-0.658,-0.596,-0.337,1.474,0.501,0.129,-0.099,0.046,0.067,0.046,0.305,0.201
-2.449,-2.117,-1.745,-1.32,-1.124,-0.865,-0.679,-0.513,-0.461,1.443,0.615,0.087,0.118,0.077,0.108,0.108,0.025,0.243
-2.449,-2.159,-1.662,-1.372,-1.155,-0.875,-0.793,-0.523,-0.368,1.516,0.512,0.18,0.118,0.005,-0.006,0.108,0.098,0.191
-2.449,-2.169,-1.455,-1.258,-1.207,-0.958,-0.73,-0.617,-0.41,1.36,0.543,0.17,0.005,-0.058,-0.016,0.149,0.18,0.067
-2.428,-2.252,-1.724,-1.331,-1.186,-0.927,-0.554,-0.679,-0.316,1.495,0.553,0.046,0.046,0.036,0.077,0.087,0.149,0.067
-2.438,-1.983,-1.672,-1.486,-1.155,-0.886,-0.627,-0.513,-0.503,1.412,0.491,0.118,0.108,0.108,0.056,-0.027,0.046,0.274
-2.376,-2.035,-1.621,-1.496,-1.113,-0.855,-0.554,-0.327,-0.399,1.464,0.408,0.222,0.067,-0.037,-0.037,0.067,0.201,0.077
-2.48,-2.2,-1.61,-1.403,-1.103,-0.865,-0.761,-0.523,-0.347,1.505,0.512,0.16,-0.037,-0.006,0.005,0.098,0.16,0.18
-2.407,-2.18,-1.517,-1.341,-1.186,-0.855,-0.73,-0.648,-0.389,1.381,0.419,0.067,0.036,0.056,0.098,-0.068,0.149,0.232
-2.438,-2.169,-1.621,-1.32,-1.196,-0.968,-0.668,-0.586,-0.41,1.505,0.501,0.212,0.16,0.046,0.046,0.077,0.087,0.429
-2.428,-2.128,-1.714,-1.414,-1.248,-1.031,-0.472,-0.606,-0.43,1.412,0.595,0.18,-0.058,-0.058,-0.099,0.108,0.139,0.077
-2.428,-2.097,-1.662,-1.279,-1.186,-0.927,-0.586,-0.606,-0.358,1.454,0.553,-0.027,-0.006,0.015,0.036,0.046,0.118,0.17
-2.428,-2.107,-1.641,-1.362,-1.134,-0.782,-0.761,-0.482,-0.285,1.505,0.429,0.098,0.077,0.087,0.087,-0.006,0.015,0.253
-2.428,-2.097,-1.869,-1.559,-1.103,-0.855,-0.72,-0.668,-0.368,1.381,0.574,0.18,0.108,0.108,0.056,0.108,-0.027,0.129
-2.397,-2.086,-1.455,-1.383,-1.072,-0.803,-0.73,-0.586,-0.347,1.485,0.584,0.222,0.005,-0.058,-0.027,0.108,0.191,0.191
-2.438,-2.066,-1.672,-1.393,-1.103,-0.937,-0.617,-0.42,-0.368,1.423,0.429,0.087,0.036,0.046,0.046,-0.006,0.087,0.294
-2.428,-2.076,-1.621,-1.341,-1.258,-0.979,-0.648,-0.513,-0.306,1.433,0.595,0.077,0.108,0.036,0.087,-0.12,0.036,0.212
-2.438,-2.086,-1.61,-1.3,-1.207,-0.958,-0.751,-0.596,-0.399,1.464,0.605,0.243,0.108,0.015,-0.006,0.046,0.139,0.118
-2.428,-2.097,-1.621,-1.217,-1.134,-0.855,-0.73,-0.658,-0.43,1.381,0.398,0.118,-0.006,-0.047,-0.006,-0.027,0.336,0.149
-2.428,-2.107,-1.745,-1.3,-1.103,-0.948,-0.699,-0.648,-0.461,1.505,0.522,0.067,0.149,0.056,0.056,-0.016,0.222,0.232
-2.49,-2.138,-1.724,-1.455,-1.124,-0.875,-0.668,-0.43,-0.389,1.392,0.605,0.18,0.118,0.067,0.077,-0.006,0.056,0.16
-2.48,-2.159,-1.683,-1.455,-1.103,-1.01,-0.699,-0.472,-0.306,1.557,0.47,0.18,0.077,-0.047,-0.027,0.16,0.129,0.222
-2.428,-2.149,-1.734,-1.393,-1.331,-0.782,-0.73,-0.637,-0.42,1.485,0.532,0.056,-0.016,-0.006,0.036,0.108,0.16,0.377
-2.459,-2.2,-1.734,-1.414,-1.269,-0.906,-0.586,-0.71,-0.482,1.402,0.584,0.201,0.077,0.056,0.098,-0.037,-0.016,0.201
-2.459,-2.221,-1.683,-1.496,-1.227,-0.855,-0.689,-0.554,-0.389,1.495,0.501,0.129,0.108,0.098,0.067,0.17,0.098,0.056
-2.49,-2.18,-1.652,-1.331,-1.124,-0.865,-0.627,-0.503,-0.296,1.381,0.522,0.16,0.077,0.036,-0.058,0.17,0.16,0.191
-2.48,-2.2,-1.621,-1.424,-1.031,-1.093,-0.658,-0.534,-0.441,1.474,0.77,0.046,-0.109,0.015,0.046,0.036,0.118,0.212
